tweet_id,tweet_text,label
'504250696560947200',"Damage to a downtown building is seen after an earthquake 6.0 magnitude in #Napa,#California Aug24 http://t.co/muAdvk9VNW",infrastructure_and_utilities_damage
'383318394243518465',@markmagnier imagine people in #Pakistan would view us if we helped them w #earthquake retrofits versus building more weapons @BarackObama,donation_needs_or_offers_or_volunteering_services
'592698905906835457',Almost One Million Children In 'Urgent Need' Of Aid After Nepal Earthquake http://t.co/rWfEsCIPYn #jnj #globalmotherhood via @theworldpost,donation_needs_or_offers_or_volunteering_services
'451339215653982208',"RT @ChristineRomans: Good morning. Getting an #EarlyStart on the Chile #earthquake, criminal probe into #MH370, GM recall, #Obamacare numbe…",not_related_or_irrelevant
'383431431852015616',"#Pakistan confirms at least 357 dead and more than 100,000 people homeless after quake | Full Story: http://t.co/mi9ryMT19w""",injured_or_dead_people
'382856148711636992',RT @qasimhussayn: May #Allah have mercy on all those died in the #earthquake that hit #Pakistan.  275 died and many more injured :'(  http:…,injured_or_dead_people
'451348373833265152',"RT @BraianMoyanoCjs: #FuerzaChile? Ahora es el momento en el que pidan ayuda a Argentina, vayan con los ingleses #Traidores que los ayuden …",donation_needs_or_offers_or_volunteering_services
'503765744333901824',"Say what you want, but the earthquake that hit California was all San Andrea's fault.",other_useful_information
'593359014001422336',Tensions Rise in Nepal after ‘Weak’ Response to Deadly Quake http://t.co/TzW6qVav82,other_useful_information
'382975110124412929',Massive quake creates island off #Pakistan coast (from @AP) http://t.co/WnqNFC8eYL,other_useful_information
'591940990497198080',RT @TimesNow: We have mobilised all resources to support Nepal in the wake of devastating earthquake: Defence Minister Manohar Parrikar (PT…,other_useful_information
'592091485966704641',Be patient my brother   #prayfornepal earthquake,sympathy_and_emotional_support
'592079324276076546',RT @Sumair1993: 1/48 #ISIS #IS #Nepal #NepalEarthquake #Taliban #Terrorism  Current Affairs - The #EndTimes Are Upon Us  The following is a…,not_related_or_irrelevant
'505049683652534273',"USGS reports a M0.78 #earthquake 18km ESE of Anza, California on 8/28/14 @ 17:45:20 UTC http://t.co/PykKP9egtR #quake",other_useful_information
'451822405254524928',#Cuba Trabajan en Chile por restablecer servicios tras el terremoto: La Habana 3 de abr (RHC- Cuba... http://t.co/1kd4rxbtZG #Jatibonico,donation_needs_or_offers_or_volunteering_services
'593360294535176192',RT @rupasubramanya: Could this be the mother of all takedowns of Indian media spin? @bwoyblunder exposes @IndianExpress hit job...Again! ht…,not_related_or_irrelevant
'451277322256404480',RT @GadiNBCLA: #Caltech expecting 7.0 aftershock in #Chile.,caution_and_advice
'593083056786952193',Praying without ceasing...#Baltimore #Nepal #Florida #Africa #Israel #WHPrayer2015 http://t.co/wsZEedLK9s,sympathy_and_emotional_support
'591939674328813568',Phones jammed in Nepal. Thankfully for Whatsapp for communicating messages!,infrastructure_and_utilities_damage
'504422194097979392',RT @_theinspiration: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photo Jeremy Carroll http://…,not_related_or_irrelevant
'383128847413428224',Ch. Nisar: 1000 Army troops on ground for relief efforts in #Earthquake hit areas,other_useful_information
'592343602149367808',"RT @khloekardashian: My thoughts and prayers are with the proud, brave people of Nepal!! Such a devastating tragedy!! Ὁ4 God bless!!!",sympathy_and_emotional_support
'503713037270781953',RT @DjKingAssassin: ✪ #djkingassassin 6.0 earthquake shakes Northern California: Cop who killed Michael Brown starte... http://t.co/FiRkBld…,injured_or_dead_people
'453170267229917184',"RT @BMacTV: Some perspective... the 8.2 earthquake that hit Chile on April 1 is nearly 100,000 times stronger than the 3.3 that hit Oregon …",other_useful_information
'451380193392082944',"RT @jenni_mpv: Mientras los malditos argentinos piensan en las malvinas, chilenos nos ayudamos a salir de esta tragedia #FuerzaNorteDeChile…",not_related_or_irrelevant
'451424843850723328',"RT @neonne: turned on @CNN to get updates on the Chile quake and tsunami, and I find Wolf still yapping non-news about a plane #gtfo",other_useful_information
'503721503079157760',RT @abc7newsBayArea: WATCH LIVE: @vicleeabc7 reports some 83 people are at the #quake evacuation shelter in Napa. http://t.co/oLFX9nSA5S,displaced_people_and_evacuations
'593831610396585984',RT @ArbuthnotLatham: Our monthly #charity dress down day is tomorrow. We will be raising money for the #NepalEarthquake @UNICEF.,donation_needs_or_offers_or_volunteering_services
'592344738361028608',RT @AP: BREAKING: #USGS says Kathmandu region hit by magnitude 6.7 aftershock,other_useful_information
'453603151674081282',"RT @DorysHarder: Ya Iquiqueños, ARRIBA LA FRENTE!!! Vengan a dejar su ayuda! Ahora al terminal Agro #Iquique RT http://t.co/7AR4pWQMzL",donation_needs_or_offers_or_volunteering_services
'592335762827321346',"RT @muns2177: Compare Kashmir Floods &amp; #NepalEarthquake coverage by usual #Presstitutes 2200 have died,guess Hindu lives dont count http://…",injured_or_dead_people
'451257092884926464',Save 15% on hosting on your order at ixwebhosting. com use code MEN Redskins #PrayForChile,not_related_or_irrelevant
'452681320678711296',"RT @YpnwtikoAgori: AYUDEN A DIFUNDIR Ellos también son víctimas del Terremoto, Necesitamos su ayuda. #Arica #Iquique http://t.co/0SBJVNrqnS…",donation_needs_or_offers_or_volunteering_services
'504659220768116737',Skaters Make Best of Napa Earthquake by Shredding Buckled Streets http://t.co/yjQG4OAABI via @mashable,not_related_or_irrelevant
'503713896067530752',Over 120 Injured in Napa Quake ~via Breitbart #TCOT http://t.co/agpo1TsWs5,injured_or_dead_people
'383064916698992640',#earthquake: M 4.4 - North-America United States [Alaska] Port Alexander: Preliminary Earthquake Report:  Da... http://t.co/6M9KwQdo3i,other_useful_information
'451356735333101570',#TerremotoChile Seis muertos deja hasta ahora terremoto de Chile http://t.co/8jsF7HIPjd,injured_or_dead_people
'593187902152019968',RT @mcgregor_ewan: Please help children in danger in #Nepal. If your in the UK please Text NEPAL to 70123 to donate £5. Thanks. @UNICEF_uk,donation_needs_or_offers_or_volunteering_services
'383284692239544321',RT @CA_global: At 1:13:15 Christian Aid speaks about the difficulties in delivering aid following the #Pakistan quake: http://t.co/yHfQd4bF…,donation_needs_or_offers_or_volunteering_services
'593157962501357569',Facebook and Google Respond to Nepal Earthquake With Tech Tools http://t.co/8H2erQoJaD http://t.co/4rJ8B7PeSK,other_useful_information
'592091718775898112',RT @ShujaRabbani: Some friends in Sydney who come from #Nepal can't reach their families. My prayers are with them. #NepalEarthquake #Nepal…,sympathy_and_emotional_support
'593189824896442368',"@Libishski front page in all the states news papers, even trending on social media everywhere above Nepal. What a world huh?",other_useful_information
'592273935695122432',Dot Earth Blog: Long-Predicted Death Toll in Nepal Earthquake Reflects Wider Himalayan Seismic Risk http://t.co/bhBJM8iOrS,injured_or_dead_people
'505037867102781440',"Quake: M 0.9 - 6km WNW of The Geysers, California",other_useful_information
'503928447198957568',#News: Wasted: Napa Wineries Soaked in Losses After Quake: Winemakers in California's storied Napa Valley ... http://t.co/DyEUQ6vDnz #TU,infrastructure_and_utilities_damage
'592592007492554752',‘Maldivian’ to travel to Nepal to evacuate Maldivians from the country http://t.co/5jqfpfTUSe,displaced_people_and_evacuations
'382837343792529408',"Azaan e Asar. Come 2 Masjid before 6 men carry ur coffin to the Masjid. Allah gave u no expiry date,death can come suddenly.Pray #EarthQuake",sympathy_and_emotional_support
'455763642244276224',"How to teach… earthquakes: An earthquake has hit Northern Chile, causing thousands of people to be... http://t.co/jO3t4l0Ag3 #earthquake",other_useful_information
'451420890694422528',RT @seismo_steve: Seismic wave recordings of last night’s M8.2 Chile #earthquake from the @livuni @LivUniEarthSci seismometer http://t.co/j…,other_useful_information
'383626112586096641',RT @NewPakistan2020: Now only #Army is helping EarthQuake victims in #Balochistan while Civilian leadership is enjoying honeymoon... Shame …,donation_needs_or_offers_or_volunteering_services
'451561397915119616',#PrayForChile... it's hard to cope after the earthquake esp when you know aftershocks will go on for days or even months.,sympathy_and_emotional_support
'593656461944729600',yare More aftershocks jolt Nepal as rains hamper aid workers - Hindustan Times: Hindustan TimesMore after... http://t.co/L4awUf4Yp9 yare,other_useful_information
'383178520358559744',RT @realsyedasarwat: May ALLAH give them strength who's family/relatives dead in #earthquake my prayers r with them! 😔,sympathy_and_emotional_support
'451821781611851776',Director Nacional y equipo directivo visitan Arica e Iquique para ayudar por contingencia generada por terremoto. http://t.co/pfmcqid6yK,donation_needs_or_offers_or_volunteering_services
'592380603586097152',#NepalEarthquake we are highly grateful to @narendramodi  that he is leading from the front in helping all Nepali  people. Thank you.,sympathy_and_emotional_support
'451334351599329282',"RT @Jamal_Anwahi: A 8.2 magnitude earthquake has struck off the northern coast of Chile followed by a tsunami, the government announced",other_useful_information
'382934606883741696',Post on FB says #earthquake shows the power and displeasure of God. That's one hell of a sadomasochistic tyrant u assclowns believe in,sympathy_and_emotional_support
'383989118843490304',"A 6.8-magnitude earthquake has struck #Pakistan, in a region where at least 400 people died in a quake this week http://t.co/E4CYkv4UAP",injured_or_dead_people
'503901457624887296',"Earthquake Damage to Popular Napa, California, Tourist Destination http://t.co/crPOTQan1M [Sale http://t.co/pdFAPT9xa6 ] #video",infrastructure_and_utilities_damage
'454470290123522048',"Magnitude 5.1 48km WNW of San Antonio, Chile #iearthquakes via @iEarthquakes http://t.co/sZMoOy7CWp",other_useful_information
'451342810357452800',Death toll rises to six after massive magnitude 8.2 #earthquake off #Chile's coast,injured_or_dead_people
'503690865018429440',UPDATE: Hospital officials say a 13-year-old boy was critically injured by a falling chimney in the #napaquake,injured_or_dead_people
'503658706207129601',RT @TheNewDaily_: Get all the details on the strong 6.0-magnitude earthquake that hit California overnight: http://t.co/0QU9exq8H8 http://t…,other_useful_information
'591983017750593536',"RT @ChaplainCoir: #Retweet #PrayForNepal O God, our help is in thy name, relieve #Nepal by granting them thy succor. Let them know of thy p…",sympathy_and_emotional_support
'504796681150296064',"Napa quake's cost to homes, ... http://t.co/YmC4EUAVTK #DamageNapa #LindaReiff #RussWeis #SilveradoVineyards",other_useful_information
'592079810408525825',"#USA #News: Nepal quake: Hundreds dead, Everest shaken: A powerful earthquake struck Nepal S... http://t.co/Knhr5ethsv via .@TheNewsHype",injured_or_dead_people
'451324344208072704',"Aumentan a seis los muertos por el terremoto en Chile y levantan la alerta de tsunami: Santiago de Chile, 2 abr (EFE).- Las víctimas ...",injured_or_dead_people
'600481398944768000',"RT @AstroTerry: Looking down on the Himalayas, Kathmandu, and Mt. Everest.  Praying for everyone affected by the #NepalQuake. http://t.co/h…",sympathy_and_emotional_support
'592341360306495489',"RT @ADRAIntl: Thank you for donating, praying &amp; sharing our #NepalEarthquake messages - every dollar, prayer &amp; tweet helps! http://t.co/tUE…",donation_needs_or_offers_or_volunteering_services
'593118860800327680',“@Ericssonpress: Ericsson Response now on the ground in #Nepal to support emergency and rescue effort. #TechnologyforGood”,donation_needs_or_offers_or_volunteering_services
'592126676567392256',RT @AtumLite: The sight of my flag here makes my heart sink v/@SkyNews: #NepalEarthquake triggers avalanche near Everest Base Camp http://t…,sympathy_and_emotional_support
'451448804147859456',Arutz7: Watch: CCTV Shows The Moment Powerful Earthquake Struck in Chile: Officer workers scatter as 8... http://t.co/6XMwL5hSuL #israel,other_useful_information
'504348789084139520',"#Temblor♨ M 2.6, 22km ENE of Soledad, California http://t.co/i6RoKJxyvM #Earthquake #Sismo",other_useful_information
'504006326343593984',RT @WineInkByTia: Man's drone footage shows Napa quake damage http://t.co/K4Df8UGc5Y,infrastructure_and_utilities_damage
'451198863345324032',Really bad 8.2 magnitude inna lillahi wa inna ilayhi raji 'un #ChileEarthquake,other_useful_information
'593814851601838080',"VIDEO: 'I survived by eating butter': A 15-year-old boy rescued from the rubble of Nepal's earthquake, says he... http://t.co/pKTgg8kiWc",missing_trapped_or_found_people
'593179900250628098',"RT @rahulkanwal: Starts to rain in Kathmandu. Rescue operations affected. Officials fear wet bodies will start rotting, stinking. Fear of m…",other_useful_information
'451374274763558912',"RT @fparentesis: Sólo daños menores en algunos de nuestros programas, pero usuarios, trabajadores y voluntarios se encuentran bien. #Fuerza…",donation_needs_or_offers_or_volunteering_services
'451779432554840064',@justinbieber RT Different is Normal http://t.co/HBmbdYvtXZ #chile #earthquake #linda #perry #don #baylor,not_related_or_irrelevant
'592701162861797376',"RT @BBCBreaking: #NepalEarthquake latest http://t.co/hTcl4Kv0M5  - 3,617 killed - 6,515 injured - Totals ""set to rise"" - Huge damage http:/…",injured_or_dead_people
'451289560861777920',$ANFGF Chile rocked by massive earthquake http://t.co/jJq2BcKlS5,other_useful_information
'593075475964014594',"RT @snlz0: http://t.co/lMPoThcXni #Nepal Facebook, Google and other tech firms aid in Nepal earthquake relief ☇   67",donation_needs_or_offers_or_volunteering_services
'592695486882144259',"RT @AP: BREAKING: Police say at least 3,617 people have been confirmed dead in Nepal after massive quake",injured_or_dead_people
'457153732975665153',RT @ggbxrbie: #PrayForSouthKorea #PrayForSinabung #PrayForChile #PrayForUkraine #PrayForFlores #PrayForTheWorld &lt;3 :( http://t.co/2rNgraPntQ,sympathy_and_emotional_support
'451611530107183105',"Another big earthquake has occurred in Chile, magnitude 7.6. Evacuation efforts have began.",other_useful_information
'503753816659857408',"RT @RT_com: 120 injured, power outages as #California hit by largest #quake in 25 years http://t.co/ZAgdDHKxVj http://t.co/jkiiTmoI5k",injured_or_dead_people
'593807965267861504',@broadsheet_ie please share: text EARTHQUAKE to 50300 to donate €4 to the relief effort in Nepal #umbrella,donation_needs_or_offers_or_volunteering_services
'451340317820600321',RT @katolikongpinoy: Chile badly hit by 8.2 magnitude earthquake. We invite everyone to prayer. http://t.co/ZktnnAcLBZ,sympathy_and_emotional_support
'593771314093137921',".@xenia : Resilience means we need to have alternatives. Responses to #Ebola, #NepalEarthquake have been global.   #ACStrategy.",sympathy_and_emotional_support
'592237291332104192',wowaa Photos: Over 1500 killed in massive earthquake in Nepal today http://t.co/c6apOCxX5y,injured_or_dead_people
'452891144289255427',"RT @tgiovines: Hoy #yoga en el Ananda surf, sólo debes llevar algo para ayudar a los damnificados #iquique #yogaton #FuerzaNortedeChile",donation_needs_or_offers_or_volunteering_services
'383643033062752257',RT @diplo: Twerkbook pro #plurnt #earthquake http://t.co/5x5ya6wxF6,not_related_or_irrelevant
'383169632687112192',RT @UNICEF_Pakistan: UN ready to assist quake-hit people #Balochistan #Pakistan http://t.co/YtaIEWPkoG,donation_needs_or_offers_or_volunteering_services
'451442274522906624',"RT @AviMayer: In 2011, the #Chile govt bought an #Israel system to warn citizens of impending tsunamis. Last night, it saved lives: http://…",other_useful_information
'453607018440704002',RT @Quinnbox: Qué emocionante nacer en Chile y saber que puede haber un terremoto que no te mate pero te deje gravemente herido y después i…,sympathy_and_emotional_support
'592344682895671296',"RT @davidshukmanbbc: As if the quake itself wasn't bad enough, @NASA now warns of a serious landslide risk too #NepalEarthquake  https://t.…",infrastructure_and_utilities_damage
'383817890555645952',"【#USGS #alert】 M 1.1, Southern California: September 28, 2013 04:52:34 GMT http://t.co/7JfmMWmxud #earthquake #tsunami #prayfromjapan",other_useful_information
'504995105845940224',"#Earthquake #Sismo M 2.2 - 0km SSE of Green Valley, California: DYFI? - ITime2014-08-28 14:05:22 UTC2014-08-28... http://t.co/nsllxtaHoi",other_useful_information
'452262275265884160',RT @INFORMADORCHILE: IQUIQUE Avenida La Tirana precaución barricadas por gente molesta por poca ayuda luego del terremoto 8.2 Mw. http://t.…,other_useful_information
'451558574880460800',"@ddlovato  Thanks Demi, TE AMO from CHILE",not_related_or_irrelevant
'503904942147395584',California quake: One before the 'Big One'? http://t.co/QlnQKyM5U7,not_related_or_irrelevant
'451244898193121281',"Aumenta a cinco la cifra de muertos por el terremoto en Chile: Santiago de Chile, 2 abr (EFE).- El Gobierno ch... http://t.co/dD8lHf5kIf",injured_or_dead_people
'592829080191508480',Keeping Nepal and Baltimore in prayer tonight #hestheprinceofpeace #hisheartisforeveryone,sympathy_and_emotional_support
'593701932021194752',"RT @SAfmnews: Rescuers in Nepal's capital, Kathmandu, have found a fifteen-year-old boy alive in an air-pocket under tonnes of rubble. #SAB…",missing_trapped_or_found_people
'383830544423079937',"RT @defencepk: Death toll rising: Insurgents blocking quake relief, says Qadir Baloch http://t.co/Zf1t8rEbL9 #Pakistan",injured_or_dead_people
'503731582369157120',"RT @MatthewKeysLive: Hey KRON, this Smart Car-tipping photo is not from today's Napa earthquake... - http://t.co/FtMNdcw4WR",other_useful_information
'383136664669155328',"Rocket Attack at helicopter of Chairman NDMA, Maj. Gen. Saeed Aleem, near Mashkay, no casualty reported #Balochistan #earthquake",not_related_or_irrelevant
'593800034946154496',RT @sanpokh: Nepal is learning a lesson: large scale disasters also come with challenges to national security and sovereignty.+,other_useful_information
'451520240330240000',Awwwww jejejejeje #ConsejoDePata #consejodeldia http://t.co/cldELkiiBw,not_related_or_irrelevant
'503897675251867648',RT @no2persecution: California earthquake captured on family's camera - video http://t.co/4cr1S0hUuX,not_related_or_irrelevant
'451541286516846592',RT @TeAmoValpo: Ayuda a difundir apoyo a pescadores artesanales de Iquique! #FuerzaChile #TerremotoenChile Favor RT http://t.co/qkSXYONEGh,sympathy_and_emotional_support
'451508461483073538',RT @ElBoyaldia: [VIDEO]: Conmovedor rescate de perro atrapado por muro tras terremoto en Iquique http://t.co/x1w8yqP7eP http://t.co/LZ1o8cW…,sympathy_and_emotional_support
'383506144083181570',"Quake M 2.6, Southern California - http://t.co/gUbaBKPCHT #earthquake #quake",not_related_or_irrelevant
'451481346095849472',RT @DeenaNicoleMTV: Sending my prayers to the people in chile ..These earthquakes are getting worse and worse .. I hope everyone is okay #P…,sympathy_and_emotional_support
'382978720434507776',"RT @weatherchannel: Less than an hour ago (11:42am CDT) a magnitude-7.0 #earthquake struck just off the coast of Peru, 300mi S of Lima.",other_useful_information
'451380197107830784',RT @abrazodeniall: #PrayForChile  #TerremotoenChile  #HappyBirthdayPattie  #RIPFloyd  todo junto loco,not_related_or_irrelevant
'384531726909046785',RT @HakeemWadhela: 5 extremely mutilated dead bodies recovered today 4rm Pajngur #Balochistan. #BalochMissingPersons #BalochGenocide @amnes…,injured_or_dead_people
'503697935453138944',IndyCar community shaken by California earthquake - Indianapolis Star http://t.co/EgI3vbYhvS,other_useful_information
'504483031260737537',The Napa Earthquake http://t.co/sIsVwwxUkA,other_useful_information
'451772914031808512',"¦ 252 ¦ Chile Earthquake: 8.2-Magnitude Quake Sparks Fires, Kills Six Tsunami ... ¦ A powerful... http://t.co/M41Q3MGvRx via @heyyouapp",injured_or_dead_people
'383285630098100225',"【#USGS #alert】 M 2.8, Central California http://t.co/sdeGYBy1Mj #Pastday #earthquake #tsunami #prayfromjapan",other_useful_information
'503861141529821184',Mexico expresses solidarity to California after quake http://t.co/g2QToe0IKH #EN,sympathy_and_emotional_support
'504486211411804161',"RT @NapaCoRedCross: There is also a shelter open in Vallejo for those needing a place to stay: Florence Douglas Center- 333 Amador St, Vall…",donation_needs_or_offers_or_volunteering_services
'453648308720766977',"RT @NewEarthquake: 5.6 earthquake, 98km WSW of Iquique, Chile. Apr 6 09:06 at epicenter (21m ago, depth 8.7km). http://t.co/3ruWQcUk3U",other_useful_information
'452308145541754880',"I wish I was special, you're so fucking special...but I'm a creep, I'm a weirdo, what the hell am I doing here? I don't belong here... 8'",not_related_or_irrelevant
'592669920145596416',RT @LeaBlackMiami: Sending blessings to #Nepal  #heartbreaking. Life is fragile,sympathy_and_emotional_support
'451762263070744577',RT @pablobello: Muy emocionante el vídeo que comparte @ruthtoledano con el rescate de un perro post terremoto de Iquique 01/04/2014  http:/…,sympathy_and_emotional_support
'592749758839713792',Dhungana family moved from Nepal 7 mnth ago. Family are okay but an orphan who lived with them is not. #cbcwdr http://t.co/izx7kUHCP2,injured_or_dead_people
'451482200459182080',RT @Hcoya: El dramático rescate hecho por niños en #Iquique para salvar a un perro de la muerte. #TerremotoenChile http://t.co/wzHKV8hAtX,injured_or_dead_people
'383438485715427328',"RT @FoxNews: #Pakistan militants fire on quake relief helicopter, as death toll rises to 348: http://t.co/avePx9rEAU",injured_or_dead_people
'451560811639873536',RT @noticiAmerica: [AL AIRE] Terremoto en #Chile: familiares de peruano fallecido piden ayuda para repatriarlo  http://t.co/vs0KFm3Gfp #Amé…,missing_trapped_or_found_people
'384296512924438528',"#Earthquake at 33km E of San Clemente, Chile 4.7 M. Detph 94.5 Km. - 2013-09-29 14:09:17 UTC http://t.co/LRjtcw00tx",other_useful_information
'504084849829765120',RT @RosenbergMerc: Must-watch video: drone surveys damage from Napa earthquake #napaquake https://t.co/ilh9BCkXQf http://t.co/Vs8Huc548J,infrastructure_and_utilities_damage
'451502651000500226',RT @PublimetroChile: #TerremotoenChile: Sernac evalúa entrega de servicios para resguardar derechos de consumidores http://t.co/UYvytteKuI,donation_needs_or_offers_or_volunteering_services
'384551204384022529',"USGS reports a M0 #earthquake 15km ESE of Yosemite Valley, California on 9/30/13 @ 5:31:31 UTC http://t.co/PxkWU9YSjJ #quake",other_useful_information
'505235182073303040',RT @LucyWeather: US quake damage: RT “@marynmck: rock on. RT @AlexJamesFitz: the most California thing https://t.co/AlLk786MfG” via @PhilCo…,infrastructure_and_utilities_damage
'593788388521611264',RT @tw_bhav: 6 boxes of mineral water bottles available. Anyone needs please call . In Ktm valley +977  9801072572 #Kathmandu #NepalQuakeRe…,donation_needs_or_offers_or_volunteering_services
'452151688187502593',RT @tyleronemo: ¦ http://t.co/ubzFiqy6Xb # 600  #Chile #earthquake: #authorities #relieved #at #apparent #low #levels #of #casualties  #Aut…,other_useful_information
'451470880778878976',Chile earthquake: rush to evacuate coast after tsunami warning - live -  06.25 President Bachelet said she would... http://t.co/SVmNRNkJTJ,other_useful_information
'382881458496765953',"RT @alisalmanalvi: ""If the TTP opens office in #Pakistan, it'll also create job opportunities for the unemployed Pakistanis,"" said an ambit…",not_related_or_irrelevant
'592331937483624448',RT @AmyraDastur93: Don't just pray for Nepal .... Help!! #NepalEarthquakeFund - https://t.co/ZOzIkFwzGl,donation_needs_or_offers_or_volunteering_services
'382870697359323137',#MQM Quaid #AltafHussain Appeals to Philanthropists for Generous Donations #ReliefByKKF #Pakistan,donation_needs_or_offers_or_volunteering_services
'383863740594417664',Is Pakistan located on active hot spots?  #EarthQuake,not_related_or_irrelevant
'591908818050805760',"Nepal earthquake triggers Everest avalanche, climbers at risk - The Times of India http://t.co/4jLUdYSzD4",other_useful_information
'451251075752804353',RT @kheshisantos: another country needs our help and prayers. let's help them to the extent of what we can offer. #PrayForChile,sympathy_and_emotional_support
'451800414309347328',#iquique #Chile #Earthquake #April #2013 @ Condominio Bahia Norte http://t.co/hGwoaVN51e,other_useful_information
'383554964184125440',RT @mirza9: Two more islands have emerged off the #Balochistan coast after the earthquake - http://t.co/XqvTgo46gJ #Pakistan,other_useful_information
'382959972507607040',"USGS reports a M1.8 #earthquake 26km ENE of Pine Valley, California on 9/25/13 @ 20:04:48 UTC http://t.co/z3OQ1rhadM #quake",other_useful_information
'593170395726905344',RT @UNICEF: A huge thank you to UNICEF Goodwill Ambassador Yuna Kim @Yunaaaa for donating $100k to our #NepalEarthquake appeal! http://t.co…,donation_needs_or_offers_or_volunteering_services
'451460458432970752',"RT @OscarReyess: Hay más muertos en Venezuela por protestar, que en Chile por un terremoto #PrayForChile #FuerzaNorteDeChile #FuerzaChile #…",injured_or_dead_people
'592344841859674115',"RT @BBCBreaking: Nepal urgently appeals for body bags, tents &amp; water as death toll tops 2,300 http://t.co/FEg9JApDaf (via @BBCSanjoyM) http…",injured_or_dead_people
'592251295194484737',RT @ANI_news: Indians rescued from Nepal reach Delhi. #NepalEarthquake http://t.co/0AVuHQw4U3,displaced_people_and_evacuations
'593188404340379648',RT @JigarShahDC: #Solar lamps only public light in #Nepal; electric poles down; solar now has a crucial role during disasters. http://t.co/…,infrastructure_and_utilities_damage
'383595367926726657',"RT @DDNewsLive: 515 killed in #Pakistan's #earthquake, rescue teams still to reach several remote areas",injured_or_dead_people
'384837041814786048',Every time somebody try to outshine my speakers I put em back in they place. #earthquake,not_related_or_irrelevant
'451265830630981632',RT @RoomeeTimes: Chile #Earthquake: Tsunami to make landfall along Pacific coast http://t.co/irCqu0BaGc,other_useful_information
'592340468920426496',RT @sardogsnepal: #NepalQuakeRelief Intensity map of quakes. This work is going to take long &amp; needs volunteers from  the world! http://t.c…,donation_needs_or_offers_or_volunteering_services
'593042667941933056',RT @news24tvchannel: 5.5 magnitude quake jolts Pak's northwest #Pakistan #earthquake #Nepal #China #Indi http://t.co/0JtJIRsmR4 http://t.co…,other_useful_information
'451414753844264960',"RT @RevistaSemana: Chile: Seis muertos, las primeras víctimas por terremoto de 8,2 http://t.co/owvY5ne7Wc",injured_or_dead_people
'455761900278923265',"RT @rociolewis: @TheEllenShow Chile has gone through a recent earthquake and now a fire, thousands are homeless. Please spread the word for…",displaced_people_and_evacuations
'592257866796560384',New #Earthquake mb 4.5 NEPAL: Magnitude   mb 4.5 Region   NEPAL Date time   2015-04-26 08:46:15.7 UTC Location... http://t.co/ezivkrMieW,other_useful_information
'504235173605818368',RT @RT_com: California earthquake losses could reach $1bn http://t.co/hY7tACAESE http://t.co/vHa32D2BvK,infrastructure_and_utilities_damage
'504257663598071810',“@MotherJones: Earthquake warning systems exist. Why won’t California pay for one?”  Because California prefers to waste money buying votes.,other_useful_information
'504064933588652033',"RT @TheRedDogInn: BUY NAPA VALLEY WINE! 🍷Wineries lost a lot in the earthquake. Buying will help them rebuild. Great idea, @RichardGrenell!",donation_needs_or_offers_or_volunteering_services
'591928412211576832',"479 dead as 7.8 quake hits Nepal, causing big damage: KATHMANDU, Nepal (AP) — A powerful earthqu... http://t.co/4z7dWPdZ0s #BreakingNews",injured_or_dead_people
'451754344443310080',RT @AgenciaBook: Ayuda a los damnificados en #Iquique #Arica en #Antofagasta #Chile  #FuerzaNorteDeChile #SigamonosYApoyemosAChile http://t…,donation_needs_or_offers_or_volunteering_services
'382856202020851712',To the people of #pakistan that wasn't an earthquake...I just turned my vibrator on. So sorry. #finally,not_related_or_irrelevant
'593358584416759808',RT @UNCERF: $15M allocation fm @UNCERF means that critical life-saving work can be scaled up immediately @ValerieAmos #NepalQuake http://t.…,donation_needs_or_offers_or_volunteering_services
'451504432430084096',"#ConsejoDelDia @marcimex_ ""Nada mejor que sentir el apoyo en momentos difíciles"" Dale un RT . #FuerzaChile http://t.co/YImQvFa2oH",sympathy_and_emotional_support
'593116263783641089',"Ex-figure skater Kim Yuna donates $100,000 to aid #NepalEarthquake victims. #SouthKorea. http://t.co/ZNp3OOb1Ca http://t.co/HXYvuamFuu",donation_needs_or_offers_or_volunteering_services
'592806853987463170',RT @johnspatricc: » http://t.co/2bOut6UStL Nepal Earthquake Death Toll Tops 3700 #Nepalearthquake 405 http://t.co/oODcrhhuQs,injured_or_dead_people
'593831936281284608',"Police in Nepal say the death toll from Saturday's earthquake has topped 5,500; more than 11,400 injured - @AP http://t.co/LE9XUvShDZ",injured_or_dead_people
'592256078072520704',"RT @ihvinod: Here is a list of Scavengers who feed on the dead , Disgusting #NepalEarthquake #IndiaWithNepal    http://t.co/pY2XV9x64C",other_useful_information
'451707702108884992',Saldo de terror: seis murieron y carreteras fueron destruidas http://t.co/s9A0g6DnBA #TerremotoenChile http://t.co/nLxkL2XNvd,injured_or_dead_people
'593036282441306112',@MallikaYa  may God give Nepal 's people strength and power to fight up with their conditions ὠC,sympathy_and_emotional_support
'383852368552415232',"1.9 magnitude #earthquake. 84km NNW of Talkeetna, Alaska.http://t.co/Q0lBMrfNOc",other_useful_information
'383241883834925056',We must not negotiate with terrorists who have drenched Qaid e Azam's #Pakistan in blood. http://t.co/Va1de98zmi,not_related_or_irrelevant
'503960330251153408',Damage from California earthquake could top $1 billion http://t.co/k5Cp1QKPWI via @TIME,other_useful_information
